Country Name,Year,Indicator Name,Value
France,1988,Arms exports (SIPRI trend indicator values),1957000000
France,1987,Arms exports (SIPRI trend indicator values),1745000000
France,1986,Arms exports (SIPRI trend indicator values),2963000000
France,1985,Arms exports (SIPRI trend indicator values),3993000000
France,1984,Arms exports (SIPRI trend indicator values),2902000000
France,1983,Arms exports (SIPRI trend indicator values),3408000000
France,1982,Arms exports (SIPRI trend indicator values),3793000000
France,1981,Arms exports (SIPRI trend indicator values),3689000000
France,1980,Arms exports (SIPRI trend indicator values),3861000000
France,1979,Arms exports (SIPRI trend indicator values),2947000000
France,1978,Arms exports (SIPRI trend indicator values),3302000000
France,1977,Arms exports (SIPRI trend indicator values),2729000000
France,1976,Arms exports (SIPRI trend indicator values),2045000000
France,1975,Arms exports (SIPRI trend indicator values),2313000000
France,1974,Arms exports (SIPRI trend indicator values),2176000000
France,1973,Arms exports (SIPRI trend indicator values),2986000000
France,1972,Arms exports (SIPRI trend indicator values),2674000000
France,1971,Arms exports (SIPRI trend indicator values),2336000000
France,1970,Arms exports (SIPRI trend indicator values),1720000000
France,1969,Arms exports (SIPRI trend indicator values),1531000000
France,1968,Arms exports (SIPRI trend indicator values),1531000000
France,1967,Arms exports (SIPRI trend indicator values),1610000000
France,1966,Arms exports (SIPRI trend indicator values),1884000000
France,1965,Arms exports (SIPRI trend indicator values),1260000000
France,1964,Arms exports (SIPRI trend indicator values),1462000000
France,1963,Arms exports (SIPRI trend indicator values),1271000000
France,1962,Arms exports (SIPRI trend indicator values),992000000
France,1961,Arms exports (SIPRI trend indicator values),942000000
France,1960,Arms exports (SIPRI trend indicator values),910000000
